"Recipient(s):","Pakistan","","Flow(s):","ODA","","Amount:","Constant Prices (2014 USD millions)","","Type of Aid:","All Types, Total","","Flow Type(s):","Net Disbursements","","Channels:","All Channels, Total","",

"","","Time Period","2010","2011","2012","2013","2014","2015",
"Sector(s)","Donor(s)",
"III.2.c. Construction, Total","Japan","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Korea","","0.010047","..","..","..","..","0.04551"
"III.2.c. Construction, Total","Luxembourg","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Netherlands","","..","..","..","..","..",".."
"III.2.c. Construction, Total","New Zealand","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Norway","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Poland","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Portugal","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Slovak Republic","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Slovenia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Spain","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Sweden","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Switzerland","","..","..","..","..","..",".."
"III.2.c. Construction, Total","United Kingdom","","..","..","..","..","..",".."
"III.2.c. Construction, Total","United States","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Bulgaria","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Croatia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Cyprus","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Estonia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Hungary","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Israel","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Kazakhstan","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Latvia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Liechtenstein","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Lithuania","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Malta","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Romania","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Russia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Thailand","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Timor Leste","","..","..","..","..","..",".."
"III.2.c. Construction, Total","Turkey","","..","..","..","..","..",".."
"III.2.c. Construction, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Australia","","0.000326","..","0.002994","0.17579","..","3.272618"
"III.3.a. Trade Policies & Regulations, Total","Austria","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Belgium","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Canada","","0.033215","0.018373","0.002756","0.003729","..",".."
"III.3.a. Trade Policies & Regulations, Total","Czech Republic","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Denmark","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Finland","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","France","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Germany","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Greece","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Iceland","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Ireland","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Italy","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Japan","","0.313667","0.401521","0.257165","0.780823","0.378837","0.558815"
"III.3.a. Trade Policies & Regulations, Total","Korea","","0.075172","0.004135","0.043768","0.03716","0.029808","0.039156"
"III.3.a. Trade Policies & Regulations, Total","Luxembourg","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Netherlands","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","New Zealand","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Norway","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Poland","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Portugal","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Slovak Republic","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Slovenia","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Spain","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Sweden","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Switzerland","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","United Kingdom","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","United States","","2.684976","5.82146","2.410959","5.553117","5.42037","2.474241"
"III.3.a. Trade Policies & Regulations, Total","Bulgaria","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Croatia","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Cyprus","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Estonia","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Hungary","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Israel","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Kazakhstan","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Latvia","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Liechtenstein","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Lithuania","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Malta","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Romania","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Russia","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Thailand","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Timor Leste","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","Turkey","","..","..","..","..","..",".."
"III.3.a. Trade Policies & Regulations, Total","United Arab Emirates","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Australia","","0.000409","..","..","..","..",".."
"III.3.b. Tourism, Total","Austria","","0.035558","0.018451","..","..","0.01712","0.02095"
"III.3.b. Tourism, Total","Belgium","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Canada","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Czech Republic","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Denmark","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Finland","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","France","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Germany","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Greece","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Iceland","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Ireland","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Italy","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Japan","","..","..","..","..","..","0.042615"
"III.3.b. Tourism, Total","Korea","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Luxembourg","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Netherlands","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","New Zealand","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Norway","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Poland","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Portugal","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Slovak Republic","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Slovenia","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Spain","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Sweden","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Switzerland","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","United Kingdom","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","United States","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Bulgaria","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Croatia","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Cyprus","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Estonia","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Hungary","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Israel","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Kazakhstan","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Latvia","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Liechtenstein","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Lithuania","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Malta","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Romania","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Russia","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Saudi Arabia","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Chinese Taipei","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Thailand","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Timor Leste","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","Turkey","","..","..","..","..","..",".."
"III.3.b. Tourism, Total","United Arab Emirates","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Australia","","0.034604","0.027699","0.04854","0.017688","0.012475",".."
"IV.1. General Environment Protection, Total","Austria","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Belgium","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Canada","","..","0.06309","0.496066","0.486736","0.30821","0.207552"
"IV.1. General Environment Protection, Total","Czech Republic","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Denmark","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Finland","","0.170183","0.542772","0.036589","..","..",".."
"IV.1. General Environment Protection, Total","France","","..","7.411462","12.383502","24.382935","5.213182","2.205563"
"IV.1. General Environment Protection, Total","Germany","","0.09721","0.13811","0.40602","1.16282","1.419506","1.928217"
"IV.1. General Environment Protection, Total","Greece","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Iceland","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Ireland","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Italy","","0.562062","0.074465","0.02923","..","0.265358",".."
"IV.1. General Environment Protection, Total","Japan","","1.88327","1.285123","0.471094","0.038932","0.001615","0.030199"
"IV.1. General Environment Protection, Total","Korea","","0.01291","..","..","0.011551","..",".."
"IV.1. General Environment Protection, Total","Luxembourg","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Netherlands","","5.91377","5.514814","3.110322","1.896886","0.758089",".."
"IV.1. General Environment Protection, Total","New Zealand","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Norway","","..","0.338697","0.32752","0.31891","0.045816","0.023702"
"IV.1. General Environment Protection, Total","Poland","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Portugal","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Slovak Republic","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Slovenia","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Spain","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Sweden","","..","..","..","0.07396","0.004584",".."
"IV.1. General Environment Protection, Total","Switzerland","","0.495443","0.206419","..","..","..","0.245501"
"IV.1. General Environment Protection, Total","United Kingdom","","0.045478","0.079485","0.113779","0.018223","..",".."
"IV.1. General Environment Protection, Total","United States","","0.985497","0.022445","0.039151","0.034552","0.26004","0.247283"
"IV.1. General Environment Protection, Total","Bulgaria","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Croatia","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Cyprus","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Estonia","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Hungary","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Israel","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Kazakhstan","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Latvia","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Liechtenstein","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Lithuania","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Malta","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Romania","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Russia","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Saudi Arabia","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Chinese Taipei","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Thailand","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Timor Leste","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","Turkey","","..","..","..","..","..",".."
"IV.1. General Environment Protection, Total","United Arab Emirates","","0.021039","0.049534","0.005068","0.004787","..","0.011107"
"IV.2. Other Multisector, Total","Australia","","8.072822","5.437695","9.824211","10.538732","12.589756","9.428352"
"IV.2. Other Multisector, Total","Austria","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Belgium","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Canada","","1.135577","1.648248","2.091036","1.47097","1.355282","1.359935"
"IV.2. Other Multisector, Total","Czech Republic","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Denmark","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Finland","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","France","","0.392545","0.291442","0.092917","0.279816","0.176144","0.258628"
"IV.2. Other Multisector, Total","Germany","","1.562367","1.572849","0.793182","1.086608","0.762705","0.71169"
"IV.2. Other Multisector, Total","Greece","","0.012635","0.015713","0.013094","0.016482","0.00695",".."
"IV.2. Other Multisector, Total","Iceland","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Ireland","","1.281534","0.535413","..","..","..",".."
"IV.2. Other Multisector, Total","Italy","","0.139445","3.854936","0.001084","13.382476","0.024836","0.033646"
"IV.2. Other Multisector, Total","Japan","","1.529509","1.267853","1.701925","0.880717","1.109048","1.929081"
"IV.2. Other Multisector, Total","Korea","","0.471148","0.319308","0.20854","0.002431","0.786851","0.453582"
"IV.2. Other Multisector, Total","Luxembourg","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Netherlands","","0.126641","0.126874","0.117965","0.120338","0.061236",".."
"IV.2. Other Multisector, Total","New Zealand","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Norway","","..","0.077681","0.812749","1.889695","0.811736","0.387393"
"IV.2. Other Multisector, Total","Poland","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Portugal","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Slovak Republic","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Slovenia","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Spain","","0.036928","0.125496","..","..","..",".."
"IV.2. Other Multisector, Total","Sweden","","0.079199","0.171357","0.27903","0.143177","0.246064","0.125589"
"IV.2. Other Multisector, Total","Switzerland","","8.400844","4.383478","4.819892","3.013207","4.835454","4.066054"
"IV.2. Other Multisector, Total","United Kingdom","","3.577707","9.34454","0.901833","14.523961","4.996067","3.763441"
"IV.2. Other Multisector, Total","United States","","8.551683","18.974548","27.646305","42.982766","31.33959","35.606559"
"IV.2. Other Multisector, Total","Bulgaria","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Croatia","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Cyprus","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Estonia","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Hungary","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Israel","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Kazakhstan","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Latvia","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Liechtenstein","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Lithuania","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Malta","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Romania","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Russia","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Saudi Arabia","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Chinese Taipei","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Thailand","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Timor Leste","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","Turkey","","..","..","..","..","..",".."
"IV.2. Other Multisector, Total","United Arab Emirates","","..","6.979724","6.724888","..","..","11.742689"
"VI.1. General Budget Support, Total","Australia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Austria","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Belgium","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Canada","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Czech Republic","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Denmark","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Finland","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","France","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Germany","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Greece","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Iceland","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Ireland","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Italy","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Japan","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Korea","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Luxembourg","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Netherlands","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","New Zealand","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Norway","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Poland","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Portugal","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Slovak Republic","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Slovenia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Spain","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Sweden","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Switzerland","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","United Kingdom","","53.131024","..","..","..","..","48.825841"
"VI.1. General Budget Support, Total","United States","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Bulgaria","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Croatia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Cyprus","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Estonia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Hungary","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Israel","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Kazakhstan","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Latvia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Liechtenstein","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Lithuania","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Malta","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Romania","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Russia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Saudi Arabia","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Chinese Taipei","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Thailand","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Timor Leste","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","Turkey","","..","..","..","..","..",".."
"VI.1. General Budget Support, Total","United Arab Emirates","","0.209661","..","..","..","..","8.412316"
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Australia","","1.917487","..","1.831707","2.712197","2.704164",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Austria","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Belgium","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Canada","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Czech Republic","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Denmark","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Finland","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","France","","1.922515","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Germany","","3.579601","4.940768","4.792027","0.364132","..","1.785648"
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Greece","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Iceland","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Ireland","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Italy","","..","..","0.677577","..","1.698288",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Japan","","8.599832","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Korea","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Luxembourg","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Netherlands","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","New Zealand","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Norway","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Poland","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Portugal","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Slovak Republic","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Slovenia","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Spain","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Sweden","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Switzerland","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","United Kingdom","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","United States","","8.97644","39.566663","0.028601","0.156552","0.0718","0.13116"
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Bulgaria","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Croatia","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Cyprus","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Estonia","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Hungary","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Israel","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Kazakhstan","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Kuwait (KFAED)","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Latvia","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Liechtenstein","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Lithuania","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Malta","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Romania","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Russia","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Saudi Arabia","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Chinese Taipei","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Thailand","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Timor Leste","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","Turkey","","..","..","..","..","..",".."
"VI.2. Developmental Food Aid/Food Security Assistance, Total","United Arab Emirates","","..","0.36507","1.349501","0.049187","0.36265","0.25263"
"VI.3. Other Commodity Assistance, Total","Australia","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Austria","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Belgium","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Canada","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Czech Republic","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Denmark","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Finland","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","France","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Germany","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Greece","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Iceland","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Ireland","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Italy","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Japan","","27.831171","47.288895","2.865242","7.682627","4.723777","4.618915"
"VI.3. Other Commodity Assistance, Total","Korea","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Luxembourg","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Netherlands","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","New Zealand","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Norway","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Poland","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Portugal","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Slovak Republic","","..","..","..","..","..",".."
"VI.3. Other Commodity Assistance, Total","Slovenia","","..","..","..","..","..",".."
